evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
81 58.3686350556 16.1246362860 0.708333 4.791667 -2.875000 -0.541667 -2.291667 -2.791667 2.541667 4.708333 -2.625000 -2.791667 -2.875000 4.125000 4.791667 -0.291667 -1.291667 -1.458333 0.708333 -3.625000 4.125000 -0.791667 -0.458333 3.125000 -4.041667 4.125000 1.875000 3.541667 -4.375000 -4.958333 -4.375000 -4.291667 -4.791667 -0.541667 -2.125000 -2.958333 -1.875000 3.208333 -4.791667 -0.875000 0.875000 2.541667
82 93.1129378100 16.1246362860 -4.625000 -0.041667 -1.791667 0.291667 3.875000 2.708333 -4.375000 -4.208333 -1.625000 -1.125000 4.791667 4.291667 1.958333 0.375000 -1.125000 1.791667 0.541667 -1.458333 -3.958333 3.958333 3.291667 0.208333 3.625000 -1.791667 -3.791667 -2.875000 2.375000 2.125000 2.791667 -4.041667 2.541667 3.291667 -1.208333 -3.375000 -0.541667 -2.041667 -2.625000 -0.125000 2.125000 -3.041667
83 146.5368040094 16.1246362860 3.041667 4.458333 3.958333 2.708333 4.375000 4.708333 0.875000 -0.875000 -1.125000 1.875000 -1.458333 2.041667 3.958333 -0.958333 4.958333 1.875000 -2.208333 -1.541667 -4.625000 -4.541667 -4.708333 -3.291667 3.208333 -3.625000 4.375000 -4.958333 2.708333 -2.125000 -0.041667 2.291667 -2.041667 4.875000 3.541667 3.875000 -2.041667 -4.875000 3.708333 -4.875000 4.375000 2.208333
84 44.9231300229 16.1246362860 -2.958333 -2.791667 1.958333 -3.875000 2.041667 -3.541667 -1.041667 2.041667 1.791667 4.958333 -3.125000 2.458333 -3.291667 0.208333 -4.458333 3.041667 1.625000 -0.875000 -2.625000 1.541667 -1.458333 1.875000 2.375000 -1.958333 4.125000 0.041667 -3.875000 -3.625000 0.541667 2.958333 2.458333 2.375000 0.875000 0.125000 2.041667 2.375000 1.791667 4.375000 2.958333 -1.791667
85 47.9240673474 16.1246362860 -1.708333 3.291667 0.625000 -1.208333 3.458333 1.041667 4.208333 -4.375000 -2.958333 4.708333 -0.458333 1.375000 2.791667 1.125000 -0.458333 -3.875000 -0.291667 -0.958333 -3.458333 -0.041667 -0.958333 -2.791667 -2.458333 -1.125000 3.208333 1.708333 -1.791667 -2.375000 -1.375000 -0.875000 2.625000 2.458333 2.208333 3.208333 3.791667 -3.125000 0.375000 0.708333 0.291667 1.458333
86 59.8661494112 16.1246362860 3.541667 0.958333 1.208333 4.875000 -3.375000 3.625000 -2.375000 0.708333 -3.041667 0.208333 2.625000 4.875000 -3.875000 -0.208333 -3.875000 3.375000 -3.708333 3.541667 2.875000 -4.125000 -3.875000 2.708333 -4.958333 4.291667 -4.541667 -4.708333 -2.541667 0.291667 1.458333 -0.125000 4.708333 1.458333 1.375000 -3.875000 -4.541667 -4.541667 1.625000 -3.791667 4.458333 -0.458333
87 25.6886362434 16.1246362860 0.125000 3.375000 1.291667 4.541667 0.041667 -2.875000 -0.708333 4.458333 4.125000 2.791667 4.541667 -0.375000 -4.041667 -0.375000 -4.875000 0.958333 -2.541667 2.458333 4.625000 -1.208333 0.708333 -4.291667 0.875000 1.541667 0.875000 -3.541667 -0.958333 4.958333 0.041667 -2.708333 -1.208333 -1.625000 -4.541667 -4.291667 -0.041667 -0.208333 -4.875000 0.375000 2.208333 1.375000
88 32.6092270272 16.1246362860 -2.875000 -3.375000 3.875000 3.541667 0.208333 2.125000 2.375000 2.291667 1.208333 -1.041667 -2.708333 3.958333 -3.458333 -0.541667 -3.791667 -2.458333 3.791667 0.458333 -4.458333 3.375000 0.208333 4.125000 -0.125000 -1.541667 3.291667 -0.125000 3.708333 3.625000 -4.625000 -2.041667 3.375000 0.541667 -4.041667 -1.958333 3.375000 -1.541667 -4.958333 -3.125000 -1.791667 4.458333
89 46.0649223788 16.1246362860 -2.458333 4.875000 -3.541667 -4.625000 -3.625000 -1.708333 3.958333 1.375000 2.708333 -4.958333 2.791667 1.875000 -0.958333 2.625000 2.125000 -0.791667 4.958333 -1.041667 -3.708333 -4.208333 3.458333 3.791667 2.791667 -2.791667 -2.458333 0.541667 -1.958333 2.875000 -1.291667 -2.291667 2.958333 2.625000 -3.208333 0.375000 -2.291667 1.625000 2.458333 2.875000 0.458333 2.791667
90 27.8672607032 16.1246362860 2.875000 -3.791667 0.875000 1.125000 -0.041667 -3.791667 2.625000 0.791667 1.125000 -1.625000 4.708333 -0.708333 -3.708333 -2.958333 3.041667 -0.375000 -3.625000 4.708333 -0.208333 3.291667 0.625000 0.958333 2.125000 -0.625000 0.458333 -2.208333 -2.291667 4.541667 -4.875000 1.125000 -0.791667 -3.708333 -3.291667 0.708333 3.958333 3.708333 3.875000 3.625000 -4.458333 3.708333
91 173.5277186447 16.1246362860 -1.458333 -3.458333 2.625000 3.708333 1.791667 2.791667 2.958333 4.541667 -4.041667 4.458333 3.541667 0.291667 3.625000 1.208333 3.791667 3.875000 2.125000 2.041667 0.458333 -0.875000 2.041667 -0.791667 4.208333 3.375000 -1.125000 3.958333 4.458333 1.958333 -0.625000 -0.541667 2.708333 -4.708333 3.041667 0.208333 -3.958333 1.875000 -4.208333 4.291667 1.375000 -2.041667
92 59.0949799476 16.1246362860 4.208333 -2.041667 3.708333 -2.958333 -4.791667 -3.958333 4.375000 2.541667 0.541667 -2.375000 -3.041667 -3.541667 0.708333 -2.875000 -3.458333 -2.625000 0.041667 -4.041667 2.208333 -3.958333 3.125000 -1.958333 -4.541667 -2.458333 2.625000 1.541667 4.791667 -1.125000 -1.458333 3.208333 0.958333 -3.875000 2.791667 4.708333 4.791667 -4.708333 1.708333 3.375000 -3.541667 -3.375000
93 86.7747870444 16.1246362860 3.625000 4.708333 -4.291667 -0.708333 4.541667 1.541667 -4.708333 2.791667 -0.208333 -0.291667 -2.958333 1.291667 4.541667 -4.041667 0.791667 -4.208333 -3.875000 1.458333 -4.208333 -2.625000 -4.875000 -2.708333 -0.958333 -2.708333 2.708333 4.958333 3.875000 -0.458333 -4.041667 1.041667 4.458333 -0.791667 0.041667 -4.375000 -4.791667 3.458333 0.541667 2.708333 -2.291667 -4.791667
94 25.7685887814 16.1246362860 -0.291667 -2.208333 2.375000 -0.375000 -0.958333 -3.125000 -0.375000 -2.208333 -2.458333 -0.208333 0.791667 -4.291667 0.875000 3.541667 1.458333 -0.041667 0.208333 -4.375000 2.791667 -0.125000 1.041667 -1.791667 4.041667 3.458333 -0.125000 0.958333 0.958333 4.125000 2.958333 3.708333 -1.708333 2.958333 3.291667 2.041667 4.708333 -3.625000 -1.708333 -2.291667 -0.791667 -2.791667
95 49.1568811816 16.1246362860 -3.625000 -3.041667 3.125000 -0.458333 1.375000 -0.958333 -2.291667 -1.791667 -1.291667 -2.458333 -4.291667 -4.541667 1.875000 -4.625000 -2.041667 4.291667 2.041667 -1.208333 1.041667 0.541667 4.041667 2.125000 -2.125000 -2.291667 -4.625000 -3.125000 1.541667 3.291667 -0.541667 -2.625000 2.041667 4.708333 2.625000 -0.791667 -0.875000 3.875000 1.958333 1.458333 1.541667 -4.291667
96 65.1924176982 16.1246362860 -0.541667 1.625000 4.791667 1.625000 0.875000 -1.375000 -0.875000 0.041667 2.791667 -2.708333 -3.208333 0.541667 2.375000 1.458333 0.875000 -4.375000 -3.208333 0.041667 -3.208333 -2.458333 -3.625000 1.708333 -2.041667 -2.208333 1.958333 -1.791667 3.625000 3.875000 -1.041667 -2.541667 3.625000 0.208333 4.458333 3.041667 2.291667 -3.875000 -0.458333 1.541667 -2.125000 -1.458333
97 51.7663386790 16.1246362860 -3.041667 2.708333 -3.875000 3.125000 1.541667 -2.458333 -2.041667 0.875000 3.458333 -1.708333 -1.291667 3.708333 -2.291667 -1.958333 2.208333 0.291667 4.875000 -2.958333 4.791667 4.791667 1.791667 0.041667 -3.958333 3.791667 -1.791667 -1.291667 -1.875000 -0.541667 -0.125000 1.208333 -3.958333 -2.541667 -3.375000 4.541667 -4.125000 3.791667 2.958333 2.041667 -3.375000 -2.125000
98 103.3836310110 16.1246362860 -2.208333 2.041667 0.208333 -2.458333 3.708333 -0.791667 2.291667 4.208333 -2.125000 1.291667 4.041667 -2.541667 -1.791667 2.458333 2.375000 2.041667 2.458333 -3.958333 1.791667 -3.208333 -0.291667 1.958333 3.125000 3.625000 -3.875000 3.791667 3.958333 0.791667 -0.458333 -2.125000 -0.458333 2.708333 -1.041667 -0.291667 -1.041667 2.458333 2.125000 4.708333 3.041667 -0.208333
99 55.6025473975 16.1246362860 4.375000 -0.791667 -3.041667 2.791667 -2.541667 -2.541667 -3.541667 4.958333 1.041667 -1.208333 4.208333 4.458333 0.541667 -4.541667 -0.541667 4.625000 3.458333 -3.541667 2.291667 3.541667 -1.041667 1.291667 -1.291667 -3.958333 -1.041667 -0.375000 -2.708333 -4.291667 1.875000 1.291667 -2.208333 -4.291667 2.458333 -2.875000 1.458333 -0.708333 2.208333 -2.041667 1.625000 4.625000
100 30.7101727323 16.1246362860 3.291667 -3.875000 -4.708333 -4.791667 2.291667 4.041667 4.625000 -2.958333 -2.541667 2.375000 2.125000 -1.208333 -1.208333 4.791667 -1.541667 4.958333 3.541667 4.041667 2.375000 3.625000 -3.125000 2.291667 -4.708333 -1.291667 2.291667 -0.875000 2.458333 -0.958333 -4.541667 1.458333 -0.875000 -2.041667 2.125000 -0.875000 2.375000 -4.125000 -3.791667 -2.875000 -4.541667 3.375000
101 39.5657880157 16.1246362860 1.458333 2.541667 3.625000 -1.125000 -0.125000 4.125000 3.708333 2.958333 4.291667 -0.125000 1.708333 -0.875000 -0.875000 1.625000 1.291667 -2.708333 -4.541667 3.708333 -3.625000 2.958333 1.541667 -2.375000 4.291667 0.375000 2.791667 -2.125000 -1.375000 -4.125000 1.125000 3.458333 -3.041667 -4.541667 -3.625000 -3.125000 4.041667 0.125000 4.541667 1.125000 4.958333 -3.291667
102 24.8354950859 16.1246362860 -1.958333 -4.291667 1.458333 -2.125000 -2.458333 3.875000 3.125000 -2.541667 -0.541667 2.041667 -4.458333 -3.375000 -0.291667 4.375000 4.541667 2.375000 0.875000 0.541667 -4.375000 3.041667 2.958333 -1.875000 0.708333 -2.541667 -0.958333 2.458333 0.125000 4.875000 -3.208333 2.125000 2.125000 1.291667 4.291667 -1.375000 0.875000 -4.958333 2.041667 -0.791667 1.208333 0.875000
103 80.9738487018 16.1246362860 -2.708333 -3.958333 0.708333 2.458333 -2.208333 -3.875000 -2.708333 -3.458333 2.625000 -2.958333 1.958333 4.791667 -4.708333 4.875000 -2.625000 -1.375000 -1.625000 -1.125000 0.791667 2.791667 -3.791667 2.458333 3.791667 4.625000 1.041667 -3.625000 4.375000 0.125000 3.041667 4.625000 2.208333 -4.208333 -2.791667 3.125000 -2.375000 -4.375000 -3.958333 -0.458333 0.541667 4.291667
104 30.8948225131 16.1246362860 -1.541667 -4.375000 -4.958333 -2.041667 -4.291667 -4.791667 -4.041667 -2.708333 -3.125000 3.791667 -4.958333 2.958333 -4.291667 2.875000 -2.541667 3.625000 -1.541667 3.375000 2.458333 0.791667 0.125000 -3.958333 -3.458333 4.208333 4.291667 -1.458333 -0.125000 1.541667 4.458333 3.125000 -3.291667 0.375000 0.708333 -2.791667 4.208333 -4.041667 -4.541667 -1.375000 -4.625000 2.708333
105 40.9238545177 16.1246362860 2.708333 2.291667 2.958333 0.791667 2.458333 2.541667 0.458333 -4.875000 -4.958333 3.208333 3.958333 1.041667 -2.625000 0.958333 -3.041667 -2.208333 3.708333 -4.958333 0.375000 -1.291667 0.041667 -0.708333 -2.291667 0.791667 -3.708333 3.208333 -4.208333 4.208333 2.541667 -4.375000 1.041667 0.875000 1.958333 1.791667 -0.708333 -4.291667 4.625000 -3.708333 -2.958333 -0.791667
106 43.2667178178 16.1246362860 -4.708333 2.958333 -3.291667 3.291667 -2.625000 -1.291667 -4.791667 0.291667 -1.375000 -1.875000 4.458333 0.041667 -1.541667 -0.041667 4.125000 -3.291667 -2.125000 -2.125000 0.541667 3.875000 3.791667 -3.375000 -1.208333 -4.875000 -1.708333 -3.291667 -3.625000 -4.625000 -2.541667 -1.708333 -1.541667 -3.625000 -0.041667 -1.208333 -2.458333 -1.458333 -3.041667 -1.041667 1.791667 3.625000
107 29.9602655365 16.1246362860 1.541667 -4.625000 -4.875000 -3.458333 1.208333 -0.625000 -2.458333 -1.875000 -4.625000 -0.958333 -3.791667 -1.541667 3.125000 0.625000 -4.375000 -2.125000 0.375000 -0.041667 1.625000 -1.375000 4.375000 -0.291667 -3.208333 1.458333 -0.291667 1.208333 0.791667 1.375000 -2.291667 -0.458333 0.041667 4.291667 -0.208333 -1.458333 -2.791667 1.375000 -2.958333 0.791667 3.875000 0.291667
108 72.2320182003 16.1246362860 -3.375000 3.125000 0.375000 4.375000 4.708333 -1.958333 -3.375000 -0.458333 -4.208333 -1.291667 3.375000 -4.958333 0.791667 -4.375000 -0.875000 3.541667 2.791667 -4.708333 -3.791667 4.208333 -2.708333 -3.541667 -2.375000 -3.458333 -2.625000 4.208333 -4.875000 2.708333 -3.375000 -1.208333 -2.458333 0.458333 -4.208333 -2.458333 1.125000 1.458333 2.625000 1.791667 -3.958333 4.375000
109 24.1430623179 16.1246362860 -4.541667 -4.041667 -2.125000 0.625000 2.791667 -0.041667 0.958333 -4.791667 -3.958333 2.208333 -3.375000 -3.458333 3.208333 0.875000 -2.875000 -3.708333 1.375000 4.958333 -2.291667 -0.291667 -3.208333 -0.041667 1.041667 1.708333 1.125000 1.958333 -4.125000 4.041667 2.625000 -3.625000 -2.875000 -0.625000 -2.875000 -2.708333 3.875000 -2.291667 -0.625000 -2.458333 -3.125000 -4.625000
110 27.3280843093 16.1246362860 -4.208333 -2.875000 -0.375000 -1.791667 -3.708333 0.958333 -3.208333 2.875000 -3.458333 3.541667 2.291667 1.708333 0.208333 2.041667 0.375000 -0.291667 4.541667 -3.708333 -0.125000 3.125000 0.291667 0.375000 3.375000 -3.125000 -3.458333 -1.625000 -3.708333 2.208333 -3.541667 3.541667 -3.375000 -0.041667 3.958333 -1.291667 2.625000 1.041667 0.291667 -1.125000 -0.375000 0.041667
111 25.5900692064 16.1246362860 4.041667 -3.541667 4.458333 4.791667 4.458333 -2.208333 4.125000 1.791667 0.291667 -2.625000 -2.791667 -1.291667 -4.125000 0.041667 0.125000 4.458333 -1.875000 0.291667 -3.125000 0.625000 3.041667 3.041667 3.875000 1.625000 4.458333 2.208333 -4.958333 0.458333 1.708333 4.458333 1.625000 -4.875000 -1.458333 -2.208333 3.041667 -0.458333 -2.541667 -2.125000 0.958333 0.625000
112 36.3542858309 16.1246362860 1.041667 -0.541667 2.791667 -0.291667 -0.291667 -4.708333 1.875000 -1.541667 3.125000 -4.541667 0.708333 2.791667 -2.041667 -4.208333 1.125000 -4.791667 -4.375000 -4.125000 3.791667 3.208333 1.875000 -4.625000 1.541667 -3.875000 -1.458333 3.041667 -2.375000 -3.041667 4.791667 1.791667 -1.458333 3.625000 -3.875000 2.708333 -4.291667 4.041667 3.375000 0.625000 0.708333 3.791667
113 37.3470753979 16.1246362860 -4.875000 -0.875000 -4.041667 -2.625000 2.125000 3.125000 1.791667 1.208333 1.875000 3.625000 -4.375000 -0.041667 -0.458333 -0.625000 -4.041667 0.708333 4.375000 -2.541667 0.125000 -2.125000 1.708333 1.458333 1.375000 -1.708333 1.625000 0.291667 -4.625000 -0.041667 -4.958333 0.875000 1.125000 -3.125000 2.041667 2.625000 -2.125000 4.875000 1.125000 0.541667 2.375000 -3.875000
114 56.6382494090 16.1246362860 0.208333 4.541667 0.458333 0.875000 -4.458333 -4.125000 -0.791667 -3.875000 3.041667 0.791667 2.041667 -1.625000 -4.791667 1.041667 2.791667 -1.291667 -2.291667 4.458333 3.208333 3.708333 -2.041667 4.791667 -1.458333 3.708333 2.458333 0.458333 3.041667 4.291667 0.625000 0.708333 3.791667 4.541667 -0.958333 0.541667 -3.208333 2.125000 -2.291667 -3.625000 2.791667 -3.958333
115 30.3796830012 16.1246362860 2.291667 -1.041667 0.958333 -3.291667 0.791667 -4.208333 -3.458333 -3.041667 0.125000 -1.458333 -2.208333 2.291667 -3.625000 -1.375000 1.708333 4.041667 3.125000 -3.875000 -3.291667 2.875000 -1.208333 -0.208333 -1.791667 3.291667 1.291667 3.708333 4.208333 -2.875000 -3.125000 -0.791667 4.208333 -0.291667 1.791667 -4.708333 3.541667 -3.791667 4.041667 -0.208333 -2.208333 -4.458333
116 69.1928168993 16.1246362860 0.875000 3.625000 -0.458333 2.541667 -3.791667 0.458333 -3.625000 4.375000 3.625000 0.958333 4.125000 2.875000 3.291667 2.708333 -0.208333 4.708333 2.875000 0.375000 -4.875000 -3.458333 -1.625000 0.791667 -1.625000 -1.375000 -4.791667 -2.375000 -4.291667 -1.291667 -0.291667 1.375000 3.541667 -3.791667 3.791667 -3.291667 -3.708333 3.125000 4.791667 -3.958333 1.458333 2.625000
117 28.8474716984 16.1246362860 1.125000 4.375000 -0.041667 -1.625000 3.791667 -0.291667 -2.791667 3.375000 2.875000 4.375000 1.458333 -4.625000 3.708333 0.291667 -3.625000 3.958333 -0.791667 2.291667 1.875000 1.041667 2.458333 -4.208333 -4.875000 -2.958333 3.041667 -2.541667 4.625000 2.958333 1.541667 2.375000 -4.041667 -4.375000 0.208333 -4.541667 -2.708333 1.791667 -1.041667 4.208333 1.041667 1.291667
118 37.8829932645 16.1246362860 -3.875000 -2.958333 -0.791667 -3.541667 4.125000 -4.541667 -2.208333 -0.958333 0.708333 2.875000 3.875000 1.458333 -1.041667 2.791667 1.541667 2.625000 3.291667 -3.041667 3.458333 4.625000 3.375000 -0.958333 4.791667 -1.208333 3.375000 1.458333 2.541667 -2.458333 1.625000 -4.625000 -0.125000 -3.458333 -0.375000 3.625000 -1.125000 2.875000 0.625000 -0.708333 0.625000 4.041667
119 107.8352045442 16.1246362860 0.375000 -2.375000 -0.291667 3.375000 3.291667 4.625000 -0.958333 -0.291667 3.541667 1.208333 -1.541667 3.375000 1.125000 3.458333 4.375000 -4.291667 1.791667 2.625000 -2.041667 3.791667 0.958333 1.625000 -2.541667 -4.791667 0.791667 4.625000 2.875000 -1.541667 2.375000 -1.875000 -4.125000 -0.125000 3.125000 4.375000 1.708333 -2.375000 -1.458333 -4.541667 4.041667 2.041667
120 85.5402562994 16.1246362860 1.375000 0.041667 -0.875000 3.208333 -1.875000 3.708333 -1.458333 0.958333 4.625000 4.875000 -0.041667 1.625000 4.458333 2.375000 -3.958333 -2.541667 1.208333 2.958333 2.625000 -3.041667 -2.625000 -0.125000 -2.708333 -4.708333 1.208333 -2.458333 1.875000 -4.875000 -2.708333 2.791667 -0.541667 2.125000 0.458333 4.875000 1.291667 0.708333 3.041667 2.375000 3.625000 -0.541667
121 14.2087348531 14.2087348531 -0.174021 -1.655684 -0.378536 -2.062195 -2.953903 -3.071175 1.486617 0.110288 -1.874223 1.548713 -1.733169 -0.897670 -3.702572 -0.756965 -2.474227 -0.269115 1.720350 -0.565637 0.557379 1.847060 3.023849 -2.754175 -0.923007 -0.322062 0.273009 -2.511122 0.046062 2.131436 -1.383953 -1.286715 0.309296 -0.596679 -1.051683 -1.622161 -0.136325 -1.520377 -0.140413 0.692576 -1.480730 -1.326164
122 16.8053937527 14.2087348531 1.960639 -1.163906 -0.528081 -2.104534 -3.139902 -3.293078 0.075086 -1.205634 -0.469160 0.510341 -2.807532 -2.054467 -3.385944 -2.043027 -1.057640 -0.865936 2.876061 -0.009212 -0.039835 0.722303 4.252056 0.608434 -2.238871 -0.963033 -0.016508 -3.301349 1.371972 3.314565 -2.155565 -0.406065 0.031600 -1.931992 0.817718 -1.885522 -2.419928 -0.308433 -2.596035 -1.100104 -1.166632 -2.387842
123 17.2296247407 14.2087348531 -0.130780 -1.558241 -0.834021 -1.201962 -1.598700 -2.075935 -0.480168 1.599676 0.089657 1.561067 -1.135587 1.421894 -2.206031 -1.608788 -2.582433 -0.135399 0.651918 0.640083 0.079804 1.263647 1.195341 -1.532480 -1.634854 -2.911698 0.363692 -2.847848 -0.582442 1.003745 0.125123 0.057618 0.800673 -1.036343 0.612893 -1.604141 -1.685936 -0.298956 0.754678 1.887409 0.930801 -2.155305
124 19.7045654745 14.2087348531 0.824312 -1.952793 0.615806 -2.896417 -3.373706 -1.136368 1.096784 -2.604671 -1.625755 -0.831839 -4.032446 -0.763917 -0.950209 -1.532480 0.327393 0.139524 3.704560 -0.688941 -2.485606 1.999740 1.478178 1.297486 -0.820779 -0.480092 0.167530 -0.359193 0.888087 -0.205397 -1.520746 0.523895 1.245537 -0.405429 -0.637734 -0.077571 -0.854754 -0.854516 0.042864 -1.650867 -2.057333 -0.677787
125 26.7067896002 14.2087348531 -0.804032 0.589819 2.887527 0.874050 0.205246 0.437563 2.158805 0.137568 -2.030694 0.562159 3.045304 0.150297 0.058403 3.067755 -1.243956 1.731350 -2.731859 0.265554 1.999176 0.699571 -3.177467 -4.078569 2.257362 2.115943 -0.368975 2.659195 -1.428394 -1.588093 2.578894 0.103283 -1.923943 3.624885 -2.429571 -0.438663 3.772234 -0.029112 4.051554 1.607031 -0.210021 3.052017
126 14.8088283640 14.2087348531 0.113834 -4.107877 -0.603679 -1.258029 -4.191114 -2.418545 1.738432 -2.364742 -2.322929 -0.380101 -3.038234 0.760440 -4.486742 -2.243026 -0.619599 -2.025422 2.560085 -0.952150 -0.535481 0.420947 3.013214 2.072473 0.097165 -0.989731 -1.097806 -2.206248 -1.915117 0.932207 -1.490138 -1.411243 1.683340 0.198237 1.352634 -0.259723 0.421085 -2.655970 0.307013 -0.216443 0.068194 -3.936358
127 20.5879273502 14.2087348531 -0.428253 -2.713310 -0.131810 -3.188936 -3.898972 -1.061927 2.686864 -1.959791 1.181174 -1.980074 -2.917666 -0.558701 -2.512075 -4.959822 0.760995 -1.941200 1.296927 -0.101502 -1.360375 3.927342 3.111266 2.138353 0.070066 -1.086818 1.175947 -0.003835 1.324541 2.031995 -0.543582 1.545689 4.082167 -0.214725 -1.433396 1.835996 -0.582074 -1.684220 0.129574 -1.291894 0.125349 -3.516935
128 40.6033566805 14.2087348531 -0.963589 -2.585943 -0.318113 0.386270 -0.461427 1.111798 0.429193 -0.767394 2.677899 -4.636950 1.185129 -1.184883 0.697966 -4.041607 0.028804 -2.681515 1.269375 -1.586069 -0.513478 0.767963 1.399863 2.323557 0.853646 -0.737522 -0.150463 -1.816564 0.687089 -4.255582 -0.910963 -0.105289 0.357416 -2.009816 -0.351931 3.181162 1.798587 -3.398810 1.699097 2.504167 1.290381 -1.519650
129 19.4158373800 14.2087348531 -1.038213 -4.543830 1.143839 -1.994933 -3.987656 -1.799735 -0.819090 -3.384541 -1.735068 -0.094206 -4.058315 -1.211547 -2.540699 -3.537633 -2.508622 -1.637698 2.144981 -0.299966 0.174668 1.905547 3.410709 0.509248 0.418109 -2.289979 1.045556 -2.600444 1.892787 1.237341 -1.089870 -0.865481 0.257347 -0.300132 0.744615 0.806137 1.622406 -3.395287 0.985728 0.797937 0.147683 -3.827823
130 16.2603099576 14.2087348531 1.001078 2.874779 2.410968 1.345125 2.260455 -0.508054 -0.163309 1.096158 -0.316516 0.952286 2.194853 -2.420894 1.161944 1.758688 -3.316403 1.703889 -0.365107 1.586698 1.403199 0.340321 -1.232596 -2.513303 -1.245265 0.365807 0.510892 -1.021798 0.806481 0.758364 0.581128 0.020866 -3.218922 -1.346136 -2.788722 -2.148666 0.468344 1.099784 -0.600800 1.676165 -0.864211 3.171895
131 25.2739818329 14.2087348531 -1.016544 -1.716354 0.264510 0.317915 -2.336904 -2.525167 0.745077 -1.442310 2.064211 -3.465370 -1.269825 0.067461 -2.383785 -3.877531 -0.889101 -0.687647 3.101756 -0.885663 0.799549 0.401669 3.039735 3.854057 2.296384 -3.345525 2.373709 0.743621 2.868327 -2.634204 -3.509957 1.245632 -1.207921 0.935280 -1.661079 1.649993 3.500823 -1.336735 0.840820 3.187609 0.709524 1.530006
132 25.7532499224 14.2087348531 2.427190 -0.588898 1.841931 -1.391179 -2.121907 -0.194890 0.110581 -2.298451 0.317822 -0.996060 -2.104158 -1.487188 -0.883015 -1.312921 -2.635587 2.058896 -1.107120 3.386881 0.350383 -0.236856 1.960222 -0.817153 1.458181 0.172031 1.468189 1.743893 3.180070 -0.974273 0.223463 -0.699438 3.535884 1.691342 -1.103564 -0.129758 1.145043 -2.443102 -0.628062 0.004148 -0.547601 -2.067338
