evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
66 14.8781518996 9.7211212772 -0.694118 0.064290 4.900737 -3.310302 -1.127332 -2.920625 -3.099301 1.172315 0.923734 2.668864 -0.923933 3.729467 -0.819338 1.823287 0.580944 -3.359231 -0.442025 3.813014 1.492193 1.262541
67 12.2462995865 9.7211212772 -3.712916 -0.976166 2.886061 1.273367 2.832067 -2.884420 -0.605258 1.088589 1.085768 0.038804 -1.141208 0.425185 3.069797 2.783011 -1.547830 1.490102 -0.347006 -0.348667 0.898702 1.879028
68 13.4550811514 9.7211212772 0.711602 1.905710 1.470297 -2.969055 -1.996089 -3.711363 -2.961582 -0.164082 -0.660915 1.305890 -1.748265 3.005805 -0.116594 1.382697 0.711490 -1.499649 -3.435865 0.807874 3.471517 -2.730330
69 17.8965557919 9.7211212772 -3.579859 1.660173 3.063341 -1.657202 0.001319 -2.757188 -1.172820 2.797567 0.913767 1.842699 -4.261090 0.877646 -0.617886 2.670423 -2.266992 -4.422606 0.593838 0.967674 -2.286623 1.708588
70 16.5146315376 9.7211212772 0.363729 0.369005 1.832318 0.813257 0.754749 -2.055053 3.576480 0.259751 -0.722535 1.906648 -2.243416 -0.199156 0.723776 0.134874 -1.096656 -3.249526 -1.439675 -0.748641 1.499425 -0.246656
71 15.6435597574 9.7211212772 -3.258181 -1.878526 0.925258 3.215174 2.377539 -3.092059 0.531370 3.390495 0.955998 2.723027 0.300370 -1.392489 0.414086 3.049325 1.401084 -1.450659 0.243737 -1.571108 -0.212682 2.948701
72 28.9135121753 9.7211212772 -3.675005 0.945356 -1.489648 3.686996 -1.653646 -2.409091 1.154956 2.613017 0.799397 -0.874307 -2.750291 -0.974375 0.809467 2.559405 -1.820238 2.241662 -2.798996 -0.163076 0.014191 -0.822906
73 19.0418371172 9.7211212772 0.579258 2.927501 0.932715 -3.552570 -1.930972 -2.006847 -2.839003 -0.645078 -1.669018 2.844818 -1.558478 2.045599 -3.823960 -0.014373 0.843665 -3.911641 -0.965114 2.011569 2.703309 -0.619573
74 14.3275914423 9.7211212772 0.584912 2.100695 -0.953167 -0.358124 1.312465 -1.340857 -0.544337 -2.004944 -0.399021 1.435198 0.264446 0.060831 0.838254 0.599265 -0.224395 -1.418346 -0.066304 0.101612 1.841768 -0.130769
75 23.8626062430 9.7211212772 -3.951915 -0.506313 1.904648 -0.034846 0.227554 -3.685835 -2.799639 1.157774 1.249220 -0.290511 -0.741759 -1.556039 0.992748 1.756716 0.856495 -1.060337 -0.064260 -3.299803 -1.157989 -0.032700
76 15.3043599091 9.7211212772 -0.813871 -0.131518 1.743175 -0.722832 -2.084462 0.585043 0.564984 1.986423 1.759068 -1.193771 -1.593930 0.406807 0.442231 1.963797 -1.102613 -1.840970 0.042782 -0.387037 -1.484527 2.728301
77 30.9395772156 9.7211212772 -4.103798 4.257545 0.215463 1.985792 -2.251252 -2.468854 -0.758849 0.119093 3.422490 -0.041976 -2.246097 -1.009062 -0.920159 -0.999249 -2.024602 3.653722 -2.585707 0.806466 1.937918 -1.541968
78 22.3884385867 9.7211212772 -0.509304 3.425991 -0.301666 -1.679309 0.031067 -0.403660 3.689465 -3.523463 -1.287569 1.508664 -3.395088 2.962593 2.412955 -2.601097 -3.127537 -2.229760 -0.821922 4.492901 1.857251 -0.126673
79 11.5955143221 9.7211212772 -3.273031 1.822206 2.366031 -2.235493 1.631884 -4.025861 -1.595189 0.691956 1.111769 2.051051 -2.159407 -0.670995 -0.644948 0.267072 0.548216 -0.864131 -1.322997 -0.190190 0.693650 1.477466
80 30.9775071789 9.7211212772 0.463797 -2.365149 -2.996683 -1.126545 -3.940142 -0.385722 0.041932 1.159816 3.285171 0.123317 -1.501660 1.038881 3.660329 1.375145 0.400433 3.187626 0.928441 0.346657 0.263353 0.418577
81 25.2666534434 9.7211212772 -2.542120 -1.209196 4.235998 -0.987954 0.786289 -0.076295 0.762978 2.142898 -0.913441 -0.632585 -3.674814 0.190782 0.487663 4.692250 1.812257 -0.135963 -4.562364 0.732116 -0.350199 2.837184
82 44.4949140534 9.7211212772 -3.199650 3.938498 -2.732608 2.931521 -2.859058 1.420364 -0.314017 -0.608186 4.161141 -3.435756 -1.104140 -3.338160 0.158091 -2.073469 -1.555795 4.436642 1.188838 0.399692 -1.005674 -0.212023
83 19.8985853704 9.7211212772 2.617594 -2.348894 2.400215 1.684533 -3.278764 -1.781773 3.737529 1.466225 -1.368724 -1.434699 -2.679873 -1.640102 0.772156 2.922308 0.990553 -1.947533 -1.192232 0.589239 4.133013 1.625534
84 44.0633960455 9.7211212772 -4.652616 -2.614905 1.804737 1.883208 2.407788 -1.647300 0.484589 3.400253 2.864066 -0.731261 -0.283792 -2.230844 2.690056 2.245522 0.595832 0.265038 1.437861 -2.444072 -3.315556 4.267928
85 13.9046778345 9.7211212772 0.779728 -0.006238 1.209108 -1.176997 0.700056 -0.761014 -0.306096 -1.893044 -1.084871 1.750674 0.845119 1.776521 -0.283783 -0.922974 0.455713 -0.498719 -0.785744 1.139843 2.336177 -0.587039
86 61.2681700837 9.7211212772 1.496503 2.133581 -0.787140 2.178823 -2.171485 -1.024053 -0.642073 0.236957 3.516247 -1.487662 2.516590 -3.380366 -1.903637 -1.358019 -0.341820 2.484749 0.643119 -1.220851 2.357279 0.400762
87 26.1821578343 9.7211212772 -3.532000 3.821912 0.492933 3.239387 -0.690011 1.916521 2.053622 -0.502561 2.899609 -0.333739 -2.918947 -0.417291 -0.488840 -4.229855 -1.989993 -0.154862 3.082090 -1.094355 1.999556 1.446695
88 18.4371581877 9.7211212772 -4.789684 -0.410643 3.473947 1.841863 3.891769 -1.432848 0.138004 2.685267 0.914645 1.602487 0.225545 0.623845 -0.334481 0.742162 0.581179 -1.214470 -0.524962 -0.592822 -0.718284 3.534533
89 26.6012390569 9.7211212772 0.458390 -2.418098 2.057205 1.370491 -3.504362 1.206476 2.937979 2.314626 -2.124724 -2.499150 -3.865241 1.211561 0.111123 1.135556 0.504961 -0.131436 -1.691442 1.119292 1.829198 -0.196834
90 9.0171029143 9.0171029143 -2.799722 2.149966 2.084899 -1.999064 0.337718 -3.753433 -1.138002 -1.123566 0.804878 1.413370 -1.901227 0.652951 0.586519 -2.994174 -0.715216 -1.622246 -0.366388 0.046614 -0.241478 -2.453422
91 24.4248557160 9.0171029143 -2.651360 0.506983 -1.673829 -1.292564 0.793553 -0.802282 2.113320 -2.834774 -2.846522 1.261527 -2.965802 1.152930 1.780653 -0.705596 -2.364541 -1.098097 0.268988 2.540500 -0.542501 0.050301
92 14.2377898030 9.0171029143 -1.019716 0.570669 4.183317 -1.875441 -0.310722 -1.616448 -1.027222 1.483984 -1.291605 0.493378 -2.938214 1.438647 -1.905032 0.525024 0.650430 -2.613983 -1.966411 0.146372 1.050177 -0.492176
93 46.5576563445 9.0171029143 -1.336909 0.650075 0.434322 2.903334 -0.180635 0.426469 0.603175 0.080330 0.853788 -2.361954 0.251357 -3.043709 -1.328061 -2.414258 -0.232593 3.474830 -0.235297 0.651607 -1.293202 -2.101490
94 11.1421128809 9.0171029143 -0.805312 2.854359 0.340232 -1.258489 1.380309 -3.131535 2.209932 -2.312784 -0.332393 0.043015 -2.543375 1.535824 4.181792 -2.894780 -2.731876 -1.775135 -1.296585 1.030124 0.257065 -2.950473
95 29.0274560685 9.0171029143 -0.318634 -2.561866 4.463539 0.788660 -4.259042 -1.257856 2.798905 2.080299 0.278417 -3.621807 -4.286081 -2.980147 0.417039 0.420226 2.889897 1.493571 -1.939530 1.277385 2.271213 1.057742
96 30.1283735860 9.0171029143 2.852550 -3.235389 2.149864 4.189870 4.012303 2.581385 1.072959 0.132903 -4.247281 1.475110 4.664966 0.932288 -2.008566 2.077409 4.409162 -2.531140 -0.066008 1.469419 2.570351 1.752827
97 53.4965013525 9.0171029143 -1.888831 0.370379 0.304360 1.217868 1.232416 -0.733721 -2.327014 1.531630 3.590161 -1.746608 2.301297 -2.227307 2.091322 1.039454 -0.134661 -2.562075 3.293989 -4.087112 -4.419456 1.357487
98 21.4426187509 9.0171029143 -2.909431 -0.264869 1.098536 0.029066 -1.585117 -1.124999 0.217712 1.603652 -0.750030 1.374857 -1.845109 -0.648304 -3.435350 -1.594340 1.082373 -1.841403 0.734643 0.292172 0.084634 1.253576
99 22.6867161262 9.0171029143 3.124257 1.976792 1.978654 -0.802510 1.223461 -0.357518 -0.878484 -2.589614 0.502218 -1.001900 0.187167 0.505006 1.668687 -1.566350 -0.100001 1.676828 -1.946864 -0.103666 1.897591 -4.716891
100 15.1718949955 9.0171029143 -2.120296 -2.443053 -0.066391 0.072744 -2.513449 -1.491872 2.143870 1.157147 -0.404643 -0.224798 -3.066444 1.228320 2.451798 0.547498 -0.538427 0.251674 -0.521214 1.287361 -0.128968 0.065641
101 24.6566238924 9.0171029143 -4.220000 1.492314 2.189569 1.243678 1.432185 -3.198324 -1.337293 2.874143 3.428623 0.255087 -0.398332 -0.746476 0.746674 0.097122 -0.805360 -2.104809 0.815175 -3.611051 -1.353457 1.512625
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19
1 233.1366455499 233.1366455499 4.916667 -1.916667 4.416667 -1.750000 0.416667 -2.916667 1.416667 3.916667 3.416667 2.750000 2.583333 0.416667 -0.750000 -3.416667 0.583333 1.416667 -2.416667 2.250000 -3.916667 0.583333
2 43.9165604008 43.9165604008 4.416667 2.750000 -1.583333 0.416667 4.416667 -4.750000 4.416667 -0.416667 0.916667 1.583333 -3.916667 -0.083333 4.416667 3.750000 -3.416667 -2.083333 1.250000 -4.916667 -0.416667 -4.583333
3 219.1440076008 43.9165604008 -3.083333 -2.250000 1.416667 -3.916667 3.083333 2.916667 -4.750000 2.250000 3.916667 -2.083333 -1.250000 3.250000 -1.916667 2.416667 -1.083333 -0.916667 -4.083333 4.250000 -0.250000 -2.916667
4 83.2401325623 43.9165604008 1.583333 -4.416667 -1.416667 -2.250000 -4.583333 -0.583333 1.083333 2.916667 -2.750000 0.083333 2.416667 -2.583333 -1.083333 1.083333 4.916667 -3.750000 2.916667 3.916667 1.250000 -2.750000
5 32.3335878169 32.3335878169 -0.583333 -0.083333 -2.916667 4.583333 0.750000 3.750000 2.083333 4.083333 1.750000 3.083333 -2.916667 3.916667 3.916667 -4.916667 -0.750000 -0.583333 -0.416667 -2.250000 1.416667 4.916667
6 31.5730499632 31.5730499632 1.083333 -1.250000 2.583333 0.750000 2.583333 3.916667 3.083333 -0.916667 3.083333 4.916667 0.750000 -4.583333 3.750000 -3.083333 3.083333 -0.083333 3.583333 -0.583333 0.583333 1.416667
7 81.2329656162 31.5730499632 -1.083333 -3.916667 3.750000 2.250000 -1.083333 -0.083333 0.416667 -3.083333 -1.583333 -4.083333 -3.083333 -1.583333 0.416667 3.583333 3.916667 4.583333 -2.083333 -0.750000 -4.416667 -1.416667
8 174.4196637352 31.5730499632 -2.250000 -4.750000 0.583333 -3.750000 -4.750000 4.916667 -4.916667 -3.583333 2.416667 -0.750000 -2.250000 4.416667 0.250000 -4.583333 -4.250000 -3.916667 -1.583333 3.750000 2.250000 1.916667
9 36.3061557059 31.5730499632 -0.750000 -3.583333 -4.250000 -3.083333 -1.916667 -4.583333 3.583333 4.916667 -2.250000 4.583333 2.916667 0.250000 -0.083333 -3.750000 -1.250000 -3.250000 -2.750000 -3.083333 -4.583333 -2.083333
10 63.7785168529 31.5730499632 -3.250000 -1.583333 -4.416667 1.083333 3.916667 2.750000 -1.250000 4.750000 3.583333 -3.250000 4.250000 3.750000 2.750000 4.250000 3.750000 1.583333 -4.250000 -1.750000 -4.250000 -1.916667
11 133.8594833911 31.5730499632 3.583333 2.083333 2.416667 2.416667 1.750000 -4.250000 -1.416667 -1.250000 2.083333 1.250000 -0.416667 -0.416667 -0.916667 4.583333 4.083333 -2.750000 -3.083333 -4.583333 0.083333 1.750000
12 135.7248516500 31.5730499632 -4.250000 -1.083333 -0.750000 -0.750000 2.750000 2.583333 -3.416667 -4.416667 4.083333 3.750000 -1.750000 -3.416667 -1.416667 -3.916667 -0.416667 0.750000 -1.083333 0.583333 4.750000 0.916667
13 28.6513907528 28.6513907528 3.916667 -4.583333 4.083333 -3.583333 -0.250000 4.583333 0.916667 -3.416667 -1.250000 1.750000 1.916667 -2.083333 1.916667 -0.083333 2.750000 3.083333 0.916667 0.083333 4.416667 -3.083333
14 282.6020862984 28.6513907528 3.750000 4.416667 -4.583333 3.916667 -2.250000 1.583333 -1.083333 -1.583333 -4.416667 4.416667 -2.416667 -4.083333 3.083333 2.916667 -4.416667 2.750000 -1.416667 -4.750000 -3.750000 -4.916667
15 87.0822243245 28.6513907528 3.250000 3.916667 1.083333 4.416667 1.083333 2.250000 4.583333 3.083333 -0.750000 2.083333 4.083333 -2.750000 -0.416667 1.750000 4.750000 3.250000 4.416667 -0.416667 -3.583333 1.583333
16 199.3983913154 28.6513907528 1.750000 4.916667 3.416667 2.083333 -3.083333 4.250000 -0.750000 0.750000 4.416667 -2.750000 -4.416667 1.416667 -2.416667 0.250000 3.583333 1.250000 1.416667 -0.083333 3.250000 -0.250000
17 39.5208443037 28.6513907528 2.583333 -0.916667 -1.083333 -1.916667 4.750000 -1.583333 1.750000 4.250000 -3.250000 -2.250000 -1.416667 2.583333 -2.583333 -1.583333 1.750000 -0.416667 2.583333 3.250000 2.750000 1.250000
18 22.1021238334 22.1021238334 0.416667 -1.750000 0.750000 2.583333 4.583333 4.416667 3.750000 3.416667 -3.083333 2.250000 -2.083333 -0.250000 3.250000 -0.416667 4.250000 3.916667 4.916667 -3.583333 -1.083333 -3.583333
19 39.3214309735 22.1021238334 4.583333 0.583333 4.583333 -2.416667 4.916667 -4.083333 -3.916667 -1.750000 -4.083333 0.416667 -3.583333 -0.916667 4.250000 -2.916667 -3.250000 -3.083333 0.250000 1.916667 3.083333 -0.583333
20 39.8493006085 22.1021238334 -2.416667 4.083333 -0.583333 -4.750000 1.416667 1.083333 2.750000 0.916667 -3.416667 -2.916667 0.916667 4.916667 -4.250000 2.750000 1.583333 -4.583333 3.250000 4.416667 1.583333 3.916667
21 37.7151504750 22.1021238334 -1.916667 4.583333 2.250000 3.083333 -4.250000 3.250000 2.583333 2.083333 1.916667 -1.583333 -3.416667 1.583333 1.250000 0.916667 1.416667 1.083333 0.750000 1.083333 3.916667 0.083333
22 163.1801218310 22.1021238334 -3.416667 -0.250000 2.750000 -0.250000 1.916667 -4.916667 2.250000 1.750000 2.750000 0.583333 3.750000 1.250000 -2.083333 1.583333 1.916667 -2.583333 -0.083333 -1.250000 3.583333 0.416667
23 47.4582273233 22.1021238334 -4.083333 -3.250000 3.583333 0.916667 -1.416667 -2.750000 -2.416667 -0.583333 -2.416667 4.750000 4.583333 2.916667 2.416667 -2.083333 0.083333 0.083333 3.416667 -4.250000 -1.250000 -1.083333
24 115.6296661814 22.1021238334 -2.083333 -4.083333 -1.250000 4.750000 2.916667 -1.083333 -0.083333 -3.750000 -3.750000 -1.416667 -0.916667 -4.750000 -3.583333 2.583333 -1.416667 -4.416667 0.083333 2.583333 -0.916667 -3.250000
25 44.6892609968 22.1021238334 0.250000 1.916667 -3.583333 0.083333 4.250000 3.583333 0.083333 4.416667 0.250000 -3.583333 0.416667 2.750000 -3.083333 3.083333 -3.750000 -4.250000 -3.750000 -0.250000 -2.416667 2.416667
26 50.4849994208 22.1021238334 -4.916667 3.583333 1.583333 -2.083333 -1.750000 -4.416667 -0.583333 -2.916667 1.250000 2.916667 -0.250000 2.250000 3.416667 -2.583333 -3.916667 4.416667 -4.583333 -2.083333 2.416667 -4.250000
27 21.4112027775 21.4112027775 -3.916667 3.750000 1.916667 1.583333 -4.416667 -0.750000 3.416667 1.916667 1.083333 -3.416667 -4.916667 -2.916667 2.583333 -1.416667 0.916667 0.583333 4.250000 -2.916667 2.916667 -2.583333
28 26.2194368531 21.4112027775 2.083333 1.416667 0.416667 0.583333 -0.916667 -3.916667 -0.416667 1.083333 2.916667 4.083333 -0.083333 1.916667 2.250000 1.916667 2.083333 -1.750000 4.583333 -4.416667 -1.750000 -2.416667
29 64.5505904125 21.4112027775 -1.416667 0.416667 3.916667 -1.250000 -1.250000 0.916667 -2.083333 -2.250000 4.583333 -4.583333 1.083333 -4.416667 1.416667 0.750000 1.083333 2.916667 4.750000 -3.916667 4.583333 -4.750000
30 21.9254303777 21.4112027775 -0.916667 0.083333 -2.583333 -4.416667 -2.083333 0.083333 -1.916667 -2.750000 -1.916667 -0.916667 -1.083333 4.083333 3.583333 1.250000 -2.583333 4.750000 2.750000 -1.583333 -2.250000 -1.250000
31 131.9657116871 21.4112027775 -1.583333 -4.916667 0.916667 3.250000 3.416667 2.416667 -0.250000 3.583333 -0.583333 0.750000 3.416667 -1.916667 -1.250000 -4.416667 1.250000 4.916667 0.416667 3.416667 -0.750000 -1.750000
32 177.4087412675 21.4112027775 4.750000 -4.250000 -2.083333 4.916667 -3.583333 1.750000 0.250000 0.416667 -1.416667 1.916667 -3.750000 0.583333 -3.750000 -1.750000 -0.083333 2.583333 -2.583333 4.750000 -4.083333 -0.083333
33 74.1666815209 21.4112027775 -1.750000 -2.583333 -3.416667 -2.916667 2.416667 -3.750000 -3.750000 -1.416667 -2.583333 -4.916667 -4.583333 4.250000 -4.083333 3.916667 -0.916667 -2.916667 -3.583333 3.583333 -2.750000 4.750000
34 55.9041046598 21.4112027775 1.416667 2.250000 -1.750000 -0.416667 -3.250000 4.083333 1.250000 2.416667 0.583333 -1.750000 3.083333 -2.250000 -2.750000 -3.250000 0.250000 2.083333 -2.916667 1.583333 3.750000 3.583333
35 40.3663506181 21.4112027775 -0.083333 3.416667 -0.416667 -1.583333 0.916667 -0.916667 -1.583333 -4.583333 4.916667 -0.250000 -4.750000 0.750000 1.750000 0.416667 3.250000 -2.250000 3.083333 -2.416667 0.750000 0.750000
36 63.0093218004 21.4112027775 -4.750000 -2.416667 -0.083333 -4.916667 -3.416667 3.416667 -4.083333 -2.416667 -3.916667 3.250000 2.083333 4.583333 -0.583333 -1.916667 4.416667 -4.750000 -1.916667 0.250000 4.083333 4.083333
37 26.5959814667 21.4112027775 -3.583333 -0.583333 4.250000 -0.916667 -2.416667 -3.583333 4.916667 -0.250000 2.583333 -1.250000 -4.083333 1.750000 4.916667 -0.250000 4.583333 2.416667 -0.916667 -1.916667 -3.250000 -2.250000
38 30.2387406191 21.4112027775 -0.250000 0.750000 1.250000 2.916667 -0.583333 0.750000 1.583333 1.250000 -4.583333 4.250000 4.916667 3.416667 0.916667 -3.583333 -2.916667 3.583333 4.083333 1.750000 1.083333 -4.083333
39 24.0672714648 21.4112027775 -2.583333 4.750000 -0.250000 -0.583333 -4.083333 -3.250000 2.916667 -3.250000 2.250000 3.916667 -3.250000 1.083333 4.750000 -0.583333 -4.750000 -3.416667 2.250000 -2.583333 -1.583333 -4.416667
40 123.0013153184 21.4112027775 0.916667 3.250000 0.250000 1.416667 -0.416667 -1.916667 -2.250000 0.583333 -1.083333 2.416667 0.250000 4.750000 -3.916667 3.250000 -1.750000 -4.083333 3.750000 1.416667 4.250000 2.250000
41 27.9542476917 21.4112027775 -2.916667 -3.083333 -3.250000 -2.583333 -2.916667 -1.750000 -0.916667 0.083333 -0.250000 -4.750000 -2.750000 -1.250000 -4.750000 4.750000 -1.583333 4.250000 -3.250000 -0.916667 4.916667 3.083333
42 99.7141814796 21.4112027775 2.916667 -3.416667 -2.750000 1.250000 -4.916667 -1.416667 -2.583333 1.583333 -4.750000 -4.416667 3.583333 -0.750000 -0.250000 -0.750000 2.416667 -0.250000 -3.416667 -3.416667 1.750000 2.083333
43 313.1342673933 21.4112027775 4.250000 -0.416667 4.916667 4.083333 3.750000 3.083333 4.250000 -4.916667 4.250000 3.583333 -2.583333 3.083333 -4.416667 2.250000 -2.750000 -0.750000 -0.250000 2.750000 0.250000 -3.916667
44 135.5681345295 21.4112027775 0.750000 0.916667 3.250000 3.583333 3.583333 -0.250000 3.250000 2.750000 0.750000 -4.250000 3.250000 -4.250000 0.083333 4.416667 0.416667 1.750000 -1.250000 4.083333 1.916667 -1.583333
45 140.7980910951 21.4112027775 4.083333 1.083333 -1.916667 1.916667 2.250000 -3.416667 -4.416667 -4.750000 0.416667 3.416667 1.250000 -1.416667 -3.250000 0.083333 -1.916667 0.416667 0.583333 4.583333 3.416667 -0.916667
46 13.8609355942 13.8609355942 -2.750000 2.416667 2.083333 -2.750000 0.083333 1.416667 2.416667 -2.083333 -3.583333 1.416667 0.083333 -1.750000 2.916667 4.916667 -4.583333 -3.583333 1.083333 -3.750000 -2.583333 3.750000
47 32.0800723995 13.8609355942 0.083333 -2.916667 -0.916667 -4.583333 1.250000 -2.583333 4.083333 1.416667 -4.916667 -3.750000 2.250000 0.083333 4.083333 -4.083333 -4.916667 -1.250000 -0.583333 -3.250000 -1.916667 2.583333
48 103.2958323649 13.8609355942 2.750000 -0.750000 -3.083333 -3.416667 -3.750000 0.583333 -3.250000 -1.083333 3.750000 -1.916667 1.583333 -3.583333 -1.750000 0.583333 2.250000 0.916667 -4.916667 1.250000 0.916667 -0.416667
49 67.3276213634 13.8609355942 -1.250000 2.583333 -3.750000 4.250000 0.250000 -2.416667 -2.750000 2.583333 -4.250000 -3.916667 -0.750000 3.583333 0.583333 -2.416667 3.416667 3.750000 -0.750000 4.916667 -4.750000 2.916667
50 24.0702010443 13.8609355942 -4.583333 4.250000 -2.250000 -1.416667 -0.750000 1.916667 0.750000 4.583333 -0.916667 -1.083333 1.750000 -0.583333 4.583333 -2.750000 0.750000 -1.916667 3.916667 -2.750000 -1.416667 0.250000
51 30.7261872696 13.8609355942 -3.750000 1.750000 -4.916667 3.750000 3.250000 -2.083333 -1.750000 -3.916667 -1.750000 0.250000 -1.916667 2.083333 1.583333 2.083333 -2.250000 0.250000 -3.916667 2.083333 -4.916667 2.750000
52 88.5817581322 13.8609355942 -0.416667 1.583333 1.750000 -3.250000 -1.583333 -2.250000 -3.083333 -2.583333 3.250000 -0.583333 4.416667 2.416667 0.750000 4.083333 -0.250000 1.916667 -1.750000 -1.416667 -2.916667 4.583333
53 707.6651401086 13.8609355942 1.250000 -3.750000 2.916667 0.250000 -0.083333 0.250000 -4.583333 3.750000 -0.416667 -2.583333 4.750000 -3.083333 -4.583333 -4.250000 -2.083333 -1.416667 1.583333 0.416667 2.083333 3.250000
54 78.0771566068 13.8609355942 -4.416667 -2.750000 0.083333 2.750000 -3.916667 -1.250000 4.750000 3.250000 -0.083333 -0.083333 3.916667 -4.916667 -4.916667 -1.083333 2.583333 3.416667 2.416667 0.916667 2.583333 4.250000
55 95.5961914437 13.8609355942 3.416667 -2.083333 3.083333 -4.083333 -2.583333 4.750000 0.583333 -0.750000 4.750000 -0.416667 0.583333 -3.750000 -2.250000 -0.916667 -3.083333 2.250000 -4.750000 0.750000 -0.083333 -0.750000
56 281.5714057749 13.8609355942 3.083333 1.250000 4.750000 -1.083333 -2.750000 -0.416667 -4.250000 -0.083333 1.583333 0.916667 1.416667 -3.250000 -1.583333 1.416667 -0.583333 -1.083333 1.750000 2.416667 0.416667 3.416667
57 100.3166779640 13.8609355942 2.250000 0.250000 -4.083333 1.750000 1.583333 1.250000 -3.583333 -4.083333 -2.083333 1.083333 2.750000 -1.083333 -2.916667 -1.250000 -2.416667 -1.583333 -2.250000 3.083333 -3.416667 1.083333
58 64.6467036018 13.8609355942 0.583333 3.083333 -3.916667 -4.250000 2.083333 -3.083333 -2.916667 0.250000 0.083333 2.583333 -4.250000 -2.416667 -3.416667 3.416667 2.916667 4.083333 2.083333 -4.083333 -2.083333 -3.416667
