evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
12 166.1447464995 11.0133327156 1.166667 3.500000 -2.500000 1.833333 3.166667 4.166667 -4.833333 -1.500000 -2.166667 0.833333
13 32.0856389274 11.0133327156 3.500000 1.500000 -0.166667 1.500000 1.166667 4.500000 0.166667 3.833333 -0.166667 4.166667
14 47.0833507299 11.0133327156 -1.166667 -0.166667 0.500000 4.500000 2.500000 1.500000 4.166667 -0.166667 -1.500000 2.166667
15 54.0526318456 11.0133327156 -3.500000 -2.166667 1.500000 4.833333 -0.500000 -4.500000 0.500000 -3.833333 4.166667 3.166667
16 144.7463065047 11.0133327156 4.166667 0.833333 -1.833333 -0.500000 -3.500000 0.500000 2.833333 0.500000 3.166667 4.500000
17 52.8023812822 11.0133327156 2.500000 3.833333 3.500000 3.833333 4.833333 -2.500000 2.166667 2.833333 4.833333 3.500000
18 92.0338134555 11.0133327156 0.166667 -2.833333 -4.833333 3.500000 0.500000 -1.166667 1.833333 2.500000 3.500000 3.833333
19 20.2294536264 11.0133327156 1.833333 -1.833333 2.833333 -0.833333 -4.500000 -4.833333 -3.500000 -1.166667 -1.166667 0.500000
20 127.1686337997 11.0133327156 4.500000 4.500000 -1.166667 2.166667 0.833333 2.166667 -0.833333 -3.166667 2.500000 -2.166667
21 32.9765451901 11.0133327156 -0.833333 -3.833333 -2.166667 0.500000 -4.166667 1.833333 3.166667 -1.833333 2.833333 -4.500000
22 64.3149188254 11.0133327156 -3.833333 2.833333 -1.500000 1.166667 4.500000 -0.500000 -2.833333 -0.833333 0.833333 -4.166667
23 14.2719380745 11.0133327156 -0.166667 -3.500000 2.500000 -1.166667 -3.833333 0.833333 -0.500000 4.500000 -4.500000 1.166667
24 11.2355238180 11.0133327156 -4.500000 -1.500000 1.833333 -2.500000 3.500000 3.500000 -1.166667 4.833333 -4.833333 -3.833333
25 28.9129230407 11.0133327156 -2.166667 4.166667 3.166667 -1.833333 4.166667 -4.166667 -3.166667 -4.833333 3.833333 2.500000
26 16.6221486695 11.0133327156 1.500000 -4.833333 -0.500000 -4.500000 -4.833333 -0.166667 3.500000 1.500000 1.166667 0.166667
27 58.8239931639 11.0133327156 3.833333 -4.166667 -4.500000 -3.833333 -1.500000 4.833333 0.833333 2.166667 0.500000 1.833333
28 30.4679567208 11.0133327156 -2.500000 1.166667 1.166667 2.833333 2.166667 2.833333 -4.500000 0.833333 1.500000 1.500000
29 99.5673471372 11.0133327156 0.833333 4.833333 4.833333 4.166667 -2.833333 -2.833333 -1.500000 3.500000 -3.500000 4.833333
30 79.0396971846 11.0133327156 -1.500000 -2.500000 2.166667 0.833333 3.833333 -0.833333 4.500000 -4.500000 -0.833333 -3.166667
31 5.6298762033 5.6298762033 -1.683145 -0.727870 4.759228 -2.564535 1.205072 -3.963942 -2.893673 4.567802 -1.718419 2.090529
32 20.5390237873 5.6298762033 1.667442 0.660381 -2.483766 -0.892266 -0.434998 3.976236 0.888479 4.669280 -3.358939 0.321664
33 9.1073025269 5.6298762033 0.327079 1.268832 2.295175 -0.276353 -0.064347 -1.500783 -2.178082 -0.631409 -0.663883 0.213908
34 28.6878845632 5.6298762033 -1.081523 -3.807591 -1.980212 1.684088 -3.494165 0.908415 0.985069 -1.685013 3.979591 0.295840
35 17.5081552732 5.6298762033 -0.422969 -3.256333 -0.535043 -4.296469 -0.661676 1.680138 -0.290777 4.203053 -1.560069 -1.142420
36 6.3223663214 5.6298762033 -1.212413 -1.124655 2.276898 -1.461311 -0.327567 -1.445904 0.544962 3.129951 -2.877335 0.347359
37 95.8060922181 5.6298762033 0.988657 0.051681 0.890475 1.944714 -4.747054 -4.098504 -0.821680 -4.457671 3.411328 1.251434
38 35.7058650455 5.6298762033 4.929956 0.679850 -0.958524 -1.230158 -3.533543 2.725944 -0.065431 1.179525 -3.487658 0.381275
39 14.9017888120 5.6298762033 -0.161037 -3.045269 0.387262 -1.298528 -2.938843 -1.290591 0.360284 0.297350 0.908736 0.183872
40 18.3708193381 5.6298762033 1.117412 2.535866 2.197038 -3.045171 2.577233 -1.954615 -2.398477 -1.876904 -0.463079 -1.725866
41 13.8739142839 5.6298762033 -0.706148 0.304463 0.605979 2.779212 0.425764 3.184701 -0.202348 -1.040255 -1.375678 -0.558622
42 89.9450623342 5.6298762033 0.322445 3.936210 -0.201193 3.559258 1.214547 0.285485 0.879561 0.007139 -1.579899 1.425592
43 27.4492024829 5.6298762033 -3.810735 -0.680312 1.573901 -1.214801 2.838963 4.449861 -3.943282 3.202119 -2.834234 -2.643223
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 39.0554871256 39.0554871256 -3.500000 -3.166667 1.833333 -2.166667 1.166667 -4.833333 -4.166667 -0.166667 4.500000 0.833333
2 68.6672727752 39.0554871256 4.833333 1.166667 -3.833333 -3.833333 2.166667 -2.500000 2.500000 0.166667 1.500000 1.166667
3 15.6244419744 15.6244419744 -1.833333 -2.500000 -3.500000 1.166667 -4.500000 2.833333 -4.833333 -1.833333 -0.166667 0.500000
4 35.8870319656 15.6244419744 4.166667 2.500000 -2.500000 2.166667 4.166667 -0.500000 -1.166667 4.833333 -4.833333 1.833333
5 15.7972897484 15.6244419744 2.833333 -0.166667 1.500000 4.500000 -3.833333 -3.833333 4.166667 -3.166667 -2.833333 -2.166667
6 20.1853620521 15.6244419744 -0.500000 3.166667 -1.500000 3.833333 -2.166667 3.833333 3.166667 -3.833333 2.166667 -3.166667
7 58.3327493659 15.6244419744 0.833333 4.833333 1.166667 -4.833333 -0.833333 -1.833333 3.500000 4.166667 3.500000 4.166667
8 23.9880422099 15.6244419744 3.833333 -1.166667 4.166667 2.500000 2.500000 -4.500000 -0.500000 -2.833333 -0.833333 -3.833333
9 113.6546501154 15.6244419744 -4.166667 1.833333 3.833333 1.500000 0.166667 4.833333 -1.833333 2.833333 3.833333 3.166667
10 18.2329205828 15.6244419744 3.166667 4.166667 3.500000 -1.166667 -1.833333 -0.833333 3.833333 1.500000 1.166667 -4.833333
11 34.4507859887 15.6244419744 -4.833333 2.833333 2.833333 4.833333 3.500000 0.500000 2.833333 2.500000 -1.500000 -2.833333
12 23.4416864263 15.6244419744 -4.500000 -1.833333 0.500000 0.500000 1.500000 0.833333 -1.500000 -0.500000 -2.500000 -1.833333
13 131.5561657722 15.6244419744 -0.166667 -2.833333 4.500000 -3.500000 -4.833333 -2.166667 4.833333 4.500000 4.833333 4.833333
14 29.8603052314 15.6244419744 -0.833333 -0.500000 3.166667 -4.500000 -0.500000 4.500000 -2.500000 0.500000 -4.500000 -0.833333
15 53.7154226347 15.6244419744 -2.833333 -3.833333 0.833333 -3.166667 -4.166667 -1.500000 0.166667 3.500000 -1.166667 -0.166667
16 74.0374159525 15.6244419744 2.166667 -4.166667 -4.833333 -2.500000 -2.500000 1.166667 4.500000 2.166667 2.500000 0.166667
17 33.9906314805 15.6244419744 -3.166667 0.500000 -0.500000 -1.833333 1.833333 -2.833333 -4.500000 1.833333 -3.500000 3.500000
18 12.7200375723 12.7200375723 1.166667 4.500000 -0.166667 -2.833333 0.500000 3.166667 -3.833333 -4.500000 -1.833333 -1.166667
19 24.8288032785 12.7200375723 0.500000 -2.166667 -0.833333 -4.166667 -1.500000 0.166667 0.500000 -1.500000 -4.166667 2.500000
20 95.5410365639 12.7200375723 0.166667 -3.500000 -4.500000 -1.500000 2.833333 4.166667 0.833333 -2.166667 1.833333 -4.500000
21 23.4884947611 12.7200375723 1.833333 -4.833333 -2.833333 0.166667 -2.833333 2.166667 -3.166667 -0.833333 -3.833333 -1.500000
22 14.2328069462 12.7200375723 3.500000 -0.833333 -1.833333 -0.166667 -3.500000 -3.500000 -2.166667 -1.166667 0.500000 -3.500000
23 18.2762048875 12.7200375723 2.500000 2.166667 2.166667 3.500000 3.833333 -3.166667 1.500000 -4.166667 0.166667 -0.500000
24 84.7411100429 12.7200375723 4.500000 1.500000 -4.166667 -0.833333 -1.166667 -4.166667 1.833333 3.833333 -0.500000 2.833333
25 68.5885182957 12.7200375723 -3.833333 3.500000 0.166667 4.166667 4.500000 1.833333 -3.500000 3.166667 0.833333 -2.500000
26 20.2010147540 12.7200375723 -1.166667 0.833333 -2.166667 3.166667 0.833333 -1.166667 2.166667 1.166667 3.166667 -4.166667
27 15.0395788557 12.7200375723 -1.500000 -4.500000 -1.166667 1.833333 -0.166667 -0.166667 -2.833333 -2.500000 4.166667 1.500000
28 17.4919812377 12.7200375723 -2.500000 3.833333 2.500000 2.833333 -3.166667 3.500000 1.166667 -3.500000 -2.166667 3.833333
29 43.0669072719 12.7200375723 -2.166667 -1.500000 4.833333 -0.500000 4.833333 2.500000 -0.833333 -4.833333 2.833333 4.500000
30 21.7922556450 12.7200375723 1.500000 0.166667 -3.166667 0.833333 3.166667 1.500000 -0.166667 0.833333 -3.166667 2.166667
31 33.6840302057 12.7200375723 -0.771278 2.194189 -1.894122 1.518372 1.994111 0.775686 3.123073 3.629492 4.640754 -2.710001
32 18.7226010641 12.7200375723 4.803565 0.419170 3.461508 1.367725 -3.642471 -4.099115 2.077703 -4.777392 -4.945862 -0.031331
33 13.3950236473 12.7200375723 1.068474 3.851962 -0.804068 0.905314 -3.740854 3.161940 1.814164 -3.289667 0.606441 -0.072749
34 12.1010728147 12.1010728147 1.471738 0.828442 1.928116 -0.454098 1.526041 -2.249869 0.975262 0.454095 -0.952108 -1.022481
35 14.2418483177 12.1010728147 1.536253 2.210778 -1.064945 -1.088346 -2.421001 1.230180 1.515679 2.323198 -2.554128 -3.138728
36 9.1104506969 9.1104506969 1.281300 -0.116783 1.856714 0.913368 -2.068073 -1.649015 1.082681 -2.963384 0.489329 -0.097561
37 13.0519490979 9.1104506969 0.833592 -0.450882 0.869658 2.091837 -0.885829 -1.356430 0.806528 -1.554486 -1.290299 -0.877497
38 31.0104980954 9.1104506969 1.041251 -0.411498 -3.034027 -4.262565 -2.467660 2.692485 -3.974875 0.764508 -3.737193 -0.844422
39 45.3181201086 9.1104506969 1.191786 -0.031726 -4.588909 -2.319218 4.629097 0.724184 -3.067130 3.651850 -2.817696 1.749773
40 12.5675323987 9.1104506969 2.575031 -0.171159 -1.392169 -0.134807 -4.107393 -0.070576 0.662267 -1.404234 -2.072291 -0.746215
41 22.6848265985 9.1104506969 0.248902 2.008005 0.538478 -3.460022 1.713969 1.801518 -3.981111 -0.302356 -1.403361 -3.959957
42 19.6851702375 9.1104506969 -0.209425 -3.122048 -1.901398 -2.048714 -1.811286 0.014973 -2.565198 1.357429 -1.281300 -0.270789
43 16.9949479876 9.1104506969 4.806202 2.910104 -1.673188 -0.060935 0.969802 -1.544245 1.653975 0.011952 -1.783035 -1.929660
44 15.5759955862 9.1104506969 0.878759 -2.275888 1.906472 -1.464018 -3.007763 -2.150885 -0.767579 0.976020 -4.484290 -2.277291
45 16.7687425088 9.1104506969 -0.070724 2.417010 -0.357586 0.855914 -0.855050 1.498444 1.646781 0.282891 1.826379 -3.192619
46 26.1720764564 9.1104506969 3.124599 0.299810 -2.712148 -3.786483 -1.567692 -0.611780 1.051330 3.081231 -1.081855 1.453940
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 30.2412556695 30.2412556695 -1.833333 1.166667 1.500000 0.500000 1.833333 2.500000 -2.166667 -2.500000 3.833333 3.833333
2 33.3686289357 30.2412556695 2.833333 0.166667 -2.833333 2.166667 -4.166667 -1.166667 4.500000 0.833333 4.500000 -0.500000
3 73.5993403336 30.2412556695 -4.833333 2.833333 -3.500000 1.500000 3.500000 -4.833333 -4.166667 4.833333 4.833333 2.500000
4 14.6819470313 14.6819470313 -3.833333 -4.500000 -2.166667 0.166667 2.500000 -2.833333 -0.500000 -4.500000 1.833333 3.500000
5 271.0915386604 14.6819470313 -1.500000 3.166667 2.833333 4.500000 -1.500000 2.166667 -2.833333 4.166667 4.166667 3.166667
6 6.9939113240 6.9939113240 -1.166667 -4.166667 -1.500000 -2.500000 1.500000 -0.833333 -1.166667 2.833333 -3.166667 -1.500000
7 24.5549801953 6.9939113240 2.500000 3.833333 -2.500000 -0.500000 -2.833333 3.833333 0.500000 3.166667 0.166667 2.833333
8 58.1934871763 6.9939113240 -2.833333 -0.500000 4.500000 -0.833333 -1.833333 1.500000 -0.166667 -0.166667 -1.833333 -1.166667
9 503.4822411935 6.9939113240 3.500000 4.500000 2.166667 4.833333 -0.500000 0.500000 -2.500000 1.833333 -4.166667 0.166667
10 29.1921187885 6.9939113240 1.500000 0.500000 -0.166667 -4.500000 -4.833333 -2.500000 -1.500000 -2.166667 -2.500000 -0.166667
11 74.4945350417 6.9939113240 -4.166667 -1.166667 3.833333 1.166667 3.833333 -1.833333 -1.833333 -3.166667 -3.833333 4.500000
12 21.0813627069 6.9939113240 -0.500000 1.833333 -0.833333 -2.833333 -2.500000 3.500000 3.833333 3.500000 -0.500000 0.833333
13 133.6920742594 6.9939113240 -2.166667 -3.500000 0.500000 3.166667 -3.166667 1.166667 1.500000 -4.166667 2.833333 4.166667
14 54.2592220254 6.9939113240 1.166667 4.166667 -4.833333 2.833333 -2.166667 -0.500000 3.500000 -1.166667 1.500000 -2.166667
15 23.9075589458 6.9939113240 -3.500000 -4.833333 -4.500000 1.833333 -0.833333 -1.500000 2.500000 2.166667 0.500000 -1.833333
16 28.6861256678 6.9939113240 0.833333 -3.166667 4.166667 -1.166667 2.833333 1.833333 1.166667 1.500000 -3.500000 -4.166667
17 22.7798846043 6.9939113240 3.166667 2.500000 4.833333 -3.833333 3.166667 2.833333 4.833333 -0.500000 -4.500000 0.500000
18 132.8420267679 6.9939113240 3.833333 -1.500000 -0.500000 2.500000 1.166667 -2.166667 -3.833333 -1.500000 -4.833333 1.833333
19 8.8294657551 6.9939113240 4.500000 -1.833333 -3.166667 -1.833333 -0.166667 -4.500000 2.833333 2.500000 -2.166667 1.500000
20 16.8733251561 6.9939113240 2.166667 -2.833333 0.166667 -0.166667 -1.166667 0.833333 -4.833333 0.500000 -0.166667 -4.833333
21 6.1006336786 6.1006336786 0.166667 -2.166667 -1.833333 -1.500000 4.500000 -0.166667 1.833333 -3.500000 -1.500000 -2.500000
22 13.6048998607 6.1006336786 1.833333 2.166667 -3.833333 -4.166667 -3.833333 -3.833333 0.166667 1.166667 1.166667 -3.500000
23 16.6073442541 6.1006336786 0.500000 4.833333 1.166667 -4.833333 4.833333 -3.500000 0.833333 -4.833333 2.166667 -3.833333
24 17.0228164427 6.1006336786 4.833333 3.500000 1.833333 0.833333 0.833333 3.166667 -0.833333 -2.833333 3.166667 -0.833333
25 170.0502328559 6.1006336786 -4.500000 1.500000 3.500000 4.166667 -4.500000 4.500000 4.166667 0.166667 0.833333 -3.166667
26 32.6376625989 6.1006336786 4.166667 -0.166667 0.833333 -3.166667 0.166667 -3.166667 -3.166667 3.833333 3.500000 4.833333
27 19.0534028118 6.1006336786 -0.833333 -3.833333 3.166667 -3.500000 -3.500000 0.166667 2.166667 -0.833333 -2.833333 -4.500000
28 42.5457589407 6.1006336786 -3.166667 0.833333 -1.166667 3.500000 4.166667 4.833333 -4.500000 -3.833333 2.500000 2.166667
29 144.2024269786 6.1006336786 -2.500000 -2.500000 2.500000 3.833333 0.500000 4.166667 3.166667 4.500000 -0.833333 -2.833333
30 21.1805757017 6.1006336786 -0.166667 -0.833333 -4.166667 -2.166667 2.166667 -4.166667 -3.500000 -1.833333 -1.166667 1.166667
31 19.7632386981 6.1006336786 1.962439 1.217620 -0.918107 0.483714 -2.705061 1.072815 1.096558 0.348967 1.073910 -3.680636
32 28.4583476308 6.1006336786 0.731746 -3.304664 0.896129 -0.800770 -4.332036 0.445139 2.406789 3.770108 -3.537009 0.971473
33 10.9367980152 6.1006336786 0.999624 1.313610 1.226411 -1.324103 1.465763 0.244859 0.771691 -1.650363 -0.358254 -1.217591
34 12.8684095092 6.1006336786 -3.005929 -2.196742 -2.501594 -0.247926 -0.527525 -1.542206 2.494198 -1.283363 0.616529 -1.554280
35 17.9271484970 6.1006336786 0.833983 -0.935282 -0.845264 -0.134481 -1.288342 0.657662 2.730866 4.172204 -2.052209 0.978990
36 9.3389831133 6.1006336786 1.644870 0.512355 -0.358434 -2.306702 -0.627477 -3.239938 -1.915390 -1.662160 0.404674 0.257726
37 44.3354204097 6.1006336786 -0.266722 2.260644 -0.517658 2.804227 -0.265863 3.624530 2.439570 0.307470 2.150944 -1.598598
38 49.3663873876 6.1006336786 -1.957667 -2.604242 2.937451 -2.373850 -2.226442 -2.385704 -1.313219 -3.047762 -1.275907 1.381718
39 9.2326105873 6.1006336786 0.972364 -0.451055 -0.603304 -3.209504 -1.314222 -3.092198 -0.230524 2.167986 -1.610186 0.754789
40 27.2117651178 6.1006336786 3.233569 0.308857 -0.918066 2.761437 -2.081304 1.569518 1.767771 -0.432721 0.853622 0.648965
41 9.7983513006 6.1006336786 -0.488609 -2.252821 -0.181961 0.006501 0.770974 0.718867 -0.006212 -0.058807 -1.296607 -2.589922
42 17.1317837549 6.1006336786 -1.209342 0.518082 -4.073546 -2.350642 -1.227834 -4.398255 -0.059653 1.315406 1.781239 -0.731754
43 21.1409307577 6.1006336786 2.358108 1.484501 3.148825 -1.354309 -1.375976 1.372395 1.799761 -0.134737 -1.608537 0.403761
44 14.3380480247 6.1006336786 2.047213 -0.667233 -3.650438 -1.009190 -2.608665 -3.230276 1.929316 1.374820 0.143361 0.275784
45 4.8162354782 4.8162354782 -2.116011 -1.993245 -2.698683 0.067224 3.335365 -2.030764 0.535452 -2.333293 0.558666 0.402365
evaluations raw_y raw_y_best x0 x1 x2 x3 x4 x5 x6 x7 x8 x9
1 157.2488885532 157.2488885532 4.833333 -0.833333 3.166667 -3.166667 -2.166667 0.166667 -1.500000 2.833333 4.166667 -2.833333
2 30.4726427922 30.4726427922 -2.166667 -2.500000 1.500000 -2.500000 3.166667 -0.166667 -0.833333 1.500000 -0.166667 -1.500000
3 116.9259301890 30.4726427922 2.500000 -3.166667 2.166667 0.500000 4.500000 -1.500000 1.833333 -3.500000 3.166667 -4.166667
4 16.4398297608 16.4398297608 -1.833333 0.833333 1.166667 1.833333 -1.833333 0.833333 4.833333 -0.166667 -4.500000 3.833333
5 67.2789759040 16.4398297608 -3.833333 -1.833333 -0.833333 1.500000 -2.833333 -0.833333 1.166667 -4.166667 4.500000 3.166667
6 125.6605254998 16.4398297608 3.500000 -4.500000 -2.833333 3.833333 0.500000 3.500000 -4.166667 -2.833333 -2.500000 4.833333
7 16.1947262675 16.1947262675 1.500000 -0.500000 2.500000 2.166667 -4.166667 -0.500000 3.833333 3.166667 -3.833333 3.500000
8 186.6124285110 16.1947262675 2.166667 1.833333 0.833333 4.833333 -1.166667 -2.500000 -4.833333 -4.500000 1.833333 -1.833333
9 276.4908791429 16.1947262675 4.500000 -4.166667 0.166667 3.166667 1.500000 3.166667 2.833333 -0.833333 2.833333 -3.166667
10 60.1222987767 16.1947262675 0.833333 -3.500000 4.500000 0.833333 -3.833333 1.833333 2.166667 -2.166667 -1.500000 0.166667
11 74.9979757220 16.1947262675 -0.500000 3.500000 4.166667 -1.833333 4.833333 -1.833333 -3.500000 0.166667 1.166667 2.166667
12 38.2930340648 16.1947262675 -2.833333 2.166667 -3.500000 2.833333 -2.500000 4.500000 -2.166667 4.500000 0.500000 1.500000
13 24.1573357957 16.1947262675 -1.166667 1.500000 -4.833333 -4.833333 0.166667 3.833333 -3.833333 0.500000 -4.833333 1.166667
14 77.0660267251 16.1947262675 -4.500000 4.500000 2.833333 -1.166667 3.500000 -4.166667 -1.833333 -1.166667 3.833333 2.833333
15 30.5407185075 16.1947262675 -4.833333 -2.833333 -4.500000 0.166667 -3.166667 -4.833333 -0.166667 4.166667 -2.166667 -2.166667
16 14.5897315854 14.5897315854 -3.166667 3.166667 -1.166667 3.500000 -3.500000 1.500000 0.500000 2.500000 -3.166667 4.500000
17 102.0911690016 14.5897315854 -0.166667 3.833333 3.500000 -1.500000 -1.500000 -2.833333 4.166667 -3.833333 4.833333 -1.166667
18 56.3426681622 14.5897315854 -1.500000 0.500000 -2.500000 4.166667 -4.833333 2.833333 2.500000 4.833333 -4.166667 -4.500000
19 59.2974440601 14.5897315854 3.833333 0.166667 -3.833333 -2.833333 2.166667 2.500000 4.500000 -2.500000 -3.500000 -3.500000
20 61.9531715912 14.5897315854 1.166667 4.166667 3.833333 -0.833333 1.833333 -4.500000 -2.500000 1.166667 1.500000 1.833333
21 118.5631886006 14.5897315854 -3.500000 -1.166667 4.833333 -3.833333 1.166667 -3.166667 3.500000 1.833333 2.166667 -0.166667
22 45.6333095286 14.5897315854 2.833333 2.500000 -1.833333 -2.166667 -0.833333 4.166667 3.166667 2.166667 -0.500000 -0.833333
23 47.0350601164 14.5897315854 0.166667 -2.166667 -0.166667 2.500000 -4.500000 0.500000 -2.833333 0.833333 -1.833333 0.833333
24 137.5222534596 14.5897315854 3.166667 4.833333 -4.166667 -4.166667 -0.166667 -3.500000 0.166667 -1.500000 3.500000 -3.833333
25 195.1763761987 14.5897315854 4.166667 -1.500000 -0.500000 -4.500000 4.166667 -1.166667 -4.500000 -0.500000 -0.833333 -0.500000
26 38.6374644268 14.5897315854 -0.833333 1.166667 1.833333 1.166667 2.500000 -2.166667 1.500000 -1.833333 0.166667 -2.500000
27 167.3248646045 14.5897315854 1.833333 -3.833333 -2.166667 4.500000 3.833333 2.166667 -0.500000 -4.833333 0.833333 0.500000
28 41.4568095280 14.5897315854 -2.500000 -0.166667 0.500000 -0.166667 2.833333 -3.833333 -1.166667 -3.166667 2.500000 4.166667
29 20.9139934969 14.5897315854 0.500000 2.833333 -1.500000 -0.500000 -0.500000 1.166667 -3.166667 3.500000 -1.166667 2.500000
30 83.1905812094 14.5897315854 -4.166667 -4.833333 -3.166667 -3.500000 0.833333 4.833333 0.833333 3.833333 -2.833333 -4.833333
31 9.3024298821 9.3024298821 -2.504995 0.385735 -1.978748 0.063367 -1.727033 1.368030 -0.457180 2.895511 -3.750935 2.074764
32 26.2761518559 9.3024298821 -1.627677 0.867772 0.673330 1.558422 -1.539153 1.756204 0.102722 3.997280 0.661746 -1.013923
33 22.1083105550 9.3024298821 -1.477053 2.081561 -3.974663 -0.065448 -2.331584 -1.385755 -2.434877 2.752902 -1.128745 -0.051106
34 31.5752489743 9.3024298821 2.068825 2.624329 2.268710 0.231812 -2.155615 0.385668 2.942768 3.348654 -1.105388 -0.382767
35 19.8760148582 9.3024298821 0.391939 0.944303 -2.103714 3.262461 -4.574390 3.191528 -0.043342 3.806129 -2.141579 0.380945
36 17.8038507588 9.3024298821 -4.519514 1.524535 -1.085128 -0.506024 1.205968 -0.952977 0.426097 -0.938291 -0.165647 1.921264
37 19.6467463883 9.3024298821 -0.507216 0.815319 -0.188761 -0.138162 -1.839967 -1.823815 0.607878 1.945864 -1.522316 0.462791
38 20.4787655818 9.3024298821 0.419992 -0.811850 3.344182 -0.910637 0.855963 1.564904 3.247183 0.745050 -1.660326 0.570863
39 33.0793691094 9.3024298821 -1.124878 -1.063124 -2.864631 -0.818780 -0.946553 2.775044 1.297468 2.222703 -2.357471 -2.523478
